# commit: 071ee670109eecee3fde0862813132b404b6426a
# spec_sha256: 72c494e5c8fb78b58130275e379db2640b88dace9f0ae67dd922f8e14fca2026
"induction_window_weeks","maintenance_cap","lambda_usd_per_qaly","h_per_year","pi_cure","price_star_usd_per_course"
8,"off",150000,0.05,0.77,169236.627019949
8,"off",150000,0.05,0.78,171481.548036841
8,"off",150000,0.05,0.79,173726.469053736
8,"off",150000,0.05,0.8,175971.390070633
8,"off",150000,0.05,0.81,178216.311087524
8,"off",150000,0.05,0.82,180461.232104416
8,"off",150000,0.05,0.83,182706.153121314
8,"off",150000,0.05,0.84,184951.074138192
8,"off",150000,0.05,0.85,187195.995155089
8,"off",150000,0.05,0.86,189440.916171991
8,"off",150000,0.05,0.87,191685.837188884
8,"off",150000,0.05,0.88,193930.758205764
8,"off",150000,0.05,0.89,196175.679222676
8,"off",150000,0.05,0.9,198420.600239546
8,"off",150000,0.05,0.91,200665.52125645
8,"off",150000,0.05,0.92,202910.442273336
8,"off",150000,0.05,0.93,205155.363290242
8,"off",150000,0.05,0.94,207400.284307142
8,"off",150000,0.05,0.95,209645.205324022
8,"off",150000,0.05,0.96,211890.126340913
8,"off",150000,0.05,0.97,214135.047357815
8,"off",150000,0.05,0.98,216379.968374714
8,"off",150000,0.05,0.99,218624.889391588
8,"off",150000,0.05,1,220869.810408501
8,"off",150000,0.1,0,-3622.29128080467
8,"off",150000,0.1,0.01,-2194.80077812402
8,"off",150000,0.1,0.02,-767.310275427531
8,"off",150000,0.1,0.03,660.180227267556
8,"off",150000,0.1,0.04,2087.67072996451
8,"off",150000,0.1,0.05,3515.16123262513
8,"off",150000,0.1,0.06,4942.65173532674
8,"off",150000,0.1,0.07,6370.14223801205
8,"off",150000,0.1,0.08,7797.63274068618
8,"off",150000,0.1,0.09,9225.12324338779
8,"off",150000,0.1,0.1,10652.6137460847
8,"off",150000,0.1,0.11,12080.1042487579
8,"off",150000,0.1,0.12,13507.5947514605
8,"off",150000,0.1,0.13,14935.0852541574
8,"off",150000,0.1,0.14,16362.5757568274
8,"off",150000,0.1,0.15,17790.0662595215
8,"off",150000,0.1,0.16,19217.5567622264
8,"off",150000,0.1,0.17,20645.0472648884
8,"off",150000,0.1,0.18,22072.5377675919
8,"off",150000,0.1,0.19,23500.0282702763
8,"off",150000,0.1,0.2,24927.5187729755
8,"off",150000,0.1,0.21,26355.0092756576
8,"off",150000,0.1,0.22,27782.4997783527
8,"off",150000,0.1,0.23,29209.9902810398
8,"off",150000,0.1,0.24,30637.4807837158
8,"off",150000,0.1,0.25,32064.9712864147
8,"off",150000,0.1,0.26,33492.461789092
8,"off",150000,0.1,0.27,34919.9522917853
8,"off",150000,0.1,0.28,36347.4427944804
8,"off",150000,0.1,0.29,37774.9332971801
8,"off",150000,0.1,0.3,39202.4237998538
8,"off",150000,0.1,0.31,40629.9143025232
8,"off",150000,0.1,0.32,42057.404805229
8,"off",150000,0.1,0.33,43484.895307913
8,"off",150000,0.1,0.34,44912.385810608
8,"off",150000,0.1,0.35,46339.8763132766
8,"off",150000,0.1,0.36,47767.366815981
8,"off",150000,0.1,0.37,49194.8573186877
8,"off",150000,0.1,0.38,50622.3478213698
8,"off",150000,0.1,0.39,52049.8383240476
8,"off",150000,0.1,0.4,53477.3288267297
8,"off",150000,0.1,0.41,54904.8193294276
8,"off",150000,0.1,0.42,56332.3098321119
8,"off",150000,0.1,0.43,57759.8003347972
8,"off",150000,0.1,0.44,59187.2908374765
8,"off",150000,0.1,0.45,60614.7813401846
8,"off",150000,0.1,0.46,62042.2718428448
8,"off",150000,0.1,0.47,63469.7623455436
8,"off",150000,0.1,0.48,64897.2528482429
8,"off",150000,0.1,0.49,66324.7433509375
8,"off",150000,0.1,0.5,67752.2338536144
8,"off",150000,0.1,0.51,69179.7243563095
8,"off",150000,0.1,0.52,70607.2148589888
8,"off",150000,0.1,0.53,72034.7053616899
8,"off",150000,0.1,0.54,73462.1958643729
8,"off",150000,0.1,0.55,74889.6863670582
8,"off",150000,0.1,0.56,76317.1768697528
8,"off",150000,0.1,0.57,77744.6673724344
8,"off",150000,0.1,0.58,79172.1578751346
8,"off",150000,0.1,0.59,80599.6483778278
8,"off",150000,0.1,0.6,82027.1388805057
8,"off",150000,0.1,0.61,83454.6293832008
8,"off",150000,0.1,0.62,84882.1198858903
8,"off",150000,0.1,0.63,86309.6103885705
8,"off",150000,0.1,0.64,87737.1008912628
8,"off",150000,0.1,0.65,89164.5913939592
8,"off",150000,0.1,0.66,90592.0818966478
8,"off",150000,0.1,0.67,92019.5723993275
8,"off",150000,0.1,0.68,93447.0629020128
8,"off",150000,0.1,0.69,94874.553404714
8,"off",150000,0.1,0.7,96302.0439074049
8,"off",150000,0.1,0.71,97729.5344100795
8,"off",150000,0.1,0.72,99157.0249127657
8,"off",150000,0.1,0.73,100584.515415451
8,"off",150000,0.1,0.74,102012.005918145
8,"off",150000,0.1,0.75,103439.496420844
8,"off",150000,0.1,0.76,104866.986923515
8,"off",150000,0.1,0.77,106294.47742621
8,"off",150000,0.1,0.78,107721.967928907
8,"off",150000,0.1,0.79,109149.458431595
8,"off",150000,0.1,0.8,110576.948934281
8,"off",150000,0.1,0.81,112004.439436962
8,"off",150000,0.1,0.82,113431.929939665
8,"off",150000,0.1,0.83,114859.420442336
8,"off",150000,0.1,0.84,116286.910945034
8,"off",150000,0.1,0.85,117714.401447708
8,"off",150000,0.1,0.86,119141.891950404
8,"off",150000,0.1,0.87,120569.382453101
8,"off",150000,0.1,0.88,121996.872955797
8,"off",150000,0.1,0.89,123424.363458485
8,"off",150000,0.1,0.9,124851.853961153
8,"off",150000,0.1,0.91,126279.344463848
8,"off",150000,0.1,0.92,127706.834966547
8,"off",150000,0.1,0.93,129134.325469226
8,"off",150000,0.1,0.94,130561.815971915
8,"off",150000,0.1,0.95,131989.306474601
8,"off",150000,0.1,0.96,133416.796977284
8,"off",150000,0.1,0.97,134844.287479989
8,"off",150000,0.1,0.98,136271.777982668
8,"off",150000,0.1,0.99,137699.268485371
8,"off",150000,0.1,1,139126.758988054
