# commit: 4a95e874c3b92973d5ed4577bb8cebe7d09f8123
# spec_sha256: 7377ef3cb2949720c28e3ecdd800621e5460ca5e300d5f815f68374800f993b4
"scenario_id","scenario_group_id","uptake_shape","uptake_ramp_period_years","uptake_logistic_steepness_per_year","maintenance_cap","induction_window_weeks","price_source","price_usd_per_course","pi_cure","h_per_year","lambda_usd_per_qaly","terminal_uptake_share","assumed_eligible_population_patients","reporting_horizon","reporting_horizon_years","horizon_class","is_base_case_horizon","discounted","discounting_base_case","patients_newly_treated_first_year_patients","patients_ever_treated_patients","final_year_net_budget_impact_usd_per_year","final_year_net_budget_impact_usd_pmpm","cumulative_net_budget_impact_usd","offset_captured_share","required_cure_fraction_all_treated"
"s8-imm-capoff-h05-pi050-pstar-u100-n100000-5yr-nom","capoff-h05-pi050-pstar-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-201223535.62,-16.77,7001712542.4,NA,0.5
"s8-lin-capoff-h05-pi050-analog-u025-n100000-5yr-nom","capoff-h05-pi050-analog-u025-n100000-5yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,5000,25000,1987105545.21,165.59,10047071881.59,NA,2.413157
"s8-lin-capoff-h05-pi050-analog-u100-n100000-5yr-nom","capoff-h05-pi050-analog-u100-n100000-5yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,20000,1e+05,7948422180.86,662.37,40188287526.35,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u025-n100000-5yr-nom","capoff-h05-pi050-analog-u025-n100000-5yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,3140.67544054163,25000,1225715676.74,102.14,10045808709.29,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u100-n100000-5yr-nom","capoff-h05-pi050-analog-u100-n100000-5yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,12562.7017621665,1e+05,4902862706.98,408.57,40183234837.14,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u025-n100000-5yr-nom","capoff-h05-pi050-analog-u025-n100000-5yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,25000,25000,-50305883.91,-4.19,9935527726.07,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u100-n100000-5yr-nom","capoff-h05-pi050-analog-u100-n100000-5yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"5yr",5,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,-201223535.62,-16.77,39742110904.29,NA,2.413157
"s8-lin-capoff-h05-pi050-pstar-u025-n100000-10yr-disc","capoff-h05-pi050-pstar-u025-n100000-10yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-33214734.03,-2.77,1561970556.59,0.609446,0.5
"s8-lin-capoff-h05-pi050-pstar-u100-n100000-10yr-disc","capoff-h05-pi050-pstar-u100-n100000-10yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-132858936.14,-11.07,6247882226.37,0.609446,0.5
"s8-log-capoff-h05-pi050-pstar-u025-n100000-10yr-disc","capoff-h05-pi050-pstar-u025-n100000-10yr-disc","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-33058560.35,-2.75,1561404216.96,0.609446,0.5
"s8-log-capoff-h05-pi050-pstar-u100-n100000-10yr-disc","capoff-h05-pi050-pstar-u100-n100000-10yr-disc","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-132234241.41,-11.02,6245616867.85,0.609446,0.5
"s8-imm-capoff-h05-pi050-pstar-u025-n100000-10yr-disc","capoff-h05-pi050-pstar-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-29812447.29,-2.48,1593367634.32,0.609446,0.5
"s8-imm-capoff-h05-pi050-pstar-u100-n100000-10yr-disc","capoff-h05-pi050-pstar-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-119249789.18,-9.94,6373470537.29,0.609446,0.5
"s8-lin-capoff-h05-pi050-analog-u025-n100000-10yr-disc","capoff-h05-pi050-analog-u025-n100000-10yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-33214734.03,-2.77,9283954597.61,0.609446,2.413157
"s8-lin-capoff-h05-pi050-analog-u100-n100000-10yr-disc","capoff-h05-pi050-analog-u100-n100000-10yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-132858936.14,-11.07,37135818390.42,0.609446,2.413157
"s8-log-capoff-h05-pi050-analog-u025-n100000-10yr-disc","capoff-h05-pi050-analog-u025-n100000-10yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-33058560.35,-2.75,9281584608.98,0.609446,2.413157
"s8-log-capoff-h05-pi050-analog-u100-n100000-10yr-disc","capoff-h05-pi050-analog-u100-n100000-10yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-132234241.41,-11.02,37126338435.91,0.609446,2.413157
"s8-imm-capoff-h05-pi050-analog-u025-n100000-10yr-disc","capoff-h05-pi050-analog-u025-n100000-10yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-29812447.29,-2.48,9778467224.8,0.609446,2.413157
"s8-imm-capoff-h05-pi050-analog-u100-n100000-10yr-disc","capoff-h05-pi050-analog-u100-n100000-10yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-119249789.18,-9.94,39113868899.19,0.609446,2.413157
"s8-lin-capoff-h05-pi050-pstar-u025-n100000-10yr-nom","capoff-h05-pi050-pstar-u025-n100000-10yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-44002513.59,-3.67,1612897279.43,NA,0.5
"s8-lin-capoff-h05-pi050-pstar-u100-n100000-10yr-nom","capoff-h05-pi050-pstar-u100-n100000-10yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-176010054.36,-14.67,6451589117.73,NA,0.5
"s8-log-capoff-h05-pi050-pstar-u025-n100000-10yr-nom","capoff-h05-pi050-pstar-u025-n100000-10yr-nom","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-43795718.31,-3.65,1612291469.69,NA,0.5
"s8-log-capoff-h05-pi050-pstar-u100-n100000-10yr-nom","capoff-h05-pi050-pstar-u100-n100000-10yr-nom","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-175182873.23,-14.6,6449165878.74,NA,0.5
"s8-imm-capoff-h05-pi050-pstar-u025-n100000-10yr-nom","capoff-h05-pi050-pstar-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-39494288.81,-3.29,1530415567.65,NA,0.5
"s8-imm-capoff-h05-pi050-pstar-u100-n100000-10yr-nom","capoff-h05-pi050-pstar-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-157977155.26,-13.16,6121662270.59,NA,0.5
"s8-lin-capoff-h05-pi050-analog-u025-n100000-10yr-nom","capoff-h05-pi050-analog-u025-n100000-10yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-44002513.59,-3.67,9797996869.91,NA,2.413157
"s8-lin-capoff-h05-pi050-analog-u100-n100000-10yr-nom","capoff-h05-pi050-analog-u100-n100000-10yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-176010054.36,-14.67,39191987479.63,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u025-n100000-10yr-nom","capoff-h05-pi050-analog-u025-n100000-10yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-43795718.31,-3.65,9797391060.16,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u100-n100000-10yr-nom","capoff-h05-pi050-analog-u100-n100000-10yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-175182873.23,-14.6,39189564240.63,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u025-n100000-10yr-nom","capoff-h05-pi050-analog-u025-n100000-10yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-39494288.81,-3.29,9715515158.12,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u100-n100000-10yr-nom","capoff-h05-pi050-analog-u100-n100000-10yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"10yr",10,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-157977155.26,-13.16,38862060632.49,NA,2.413157
"s8-lin-capoff-h05-pi050-pstar-u025-n100000-30yr-disc","capoff-h05-pi050-pstar-u025-n100000-30yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-5694351.37,-0.47,1264214733.33,0.945348,0.5
"s8-lin-capoff-h05-pi050-pstar-u100-n100000-30yr-disc","capoff-h05-pi050-pstar-u100-n100000-30yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-22777405.49,-1.9,5056858933.32,0.945348,0.5
"s8-log-capoff-h05-pi050-pstar-u025-n100000-30yr-disc","capoff-h05-pi050-pstar-u025-n100000-30yr-disc","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-5688082.91,-0.47,1263873012.08,0.945348,0.5
"s8-log-capoff-h05-pi050-pstar-u100-n100000-30yr-disc","capoff-h05-pi050-pstar-u100-n100000-30yr-disc","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-22752331.64,-1.9,5055492048.33,0.945348,0.5
"s8-imm-capoff-h05-pi050-pstar-u025-n100000-30yr-disc","capoff-h05-pi050-pstar-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-5015989.49,-0.42,1329344509.92,0.945348,0.5
"s8-imm-capoff-h05-pi050-pstar-u100-n100000-30yr-disc","capoff-h05-pi050-pstar-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-20063957.95,-1.67,5317378039.7,0.945348,0.5
"s8-lin-capoff-h05-pi050-analog-u025-n100000-30yr-disc","capoff-h05-pi050-analog-u025-n100000-30yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,5000,25000,-5694351.37,-0.47,8986198774.34,0.945348,2.413157
"s8-lin-capoff-h05-pi050-analog-u100-n100000-30yr-disc","capoff-h05-pi050-analog-u100-n100000-30yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,20000,1e+05,-22777405.49,-1.9,35944795097.37,0.945348,2.413157
"s8-log-capoff-h05-pi050-analog-u025-n100000-30yr-disc","capoff-h05-pi050-analog-u025-n100000-30yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,3140.67544054163,25000,-5688082.91,-0.47,8984053404.1,0.945348,2.413157
"s8-log-capoff-h05-pi050-analog-u100-n100000-30yr-disc","capoff-h05-pi050-analog-u100-n100000-30yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,12562.7017621665,1e+05,-22752331.64,-1.9,35936213616.38,0.945348,2.413157
"s8-imm-capoff-h05-pi050-analog-u025-n100000-30yr-disc","capoff-h05-pi050-analog-u025-n100000-30yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,25000,25000,-5015989.49,-0.42,9514444100.4,0.945348,2.413157
"s8-imm-capoff-h05-pi050-analog-u100-n100000-30yr-disc","capoff-h05-pi050-analog-u100-n100000-30yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,TRUE,TRUE,1e+05,1e+05,-20063957.95,-1.67,38057776401.59,0.945348,2.413157
"s8-lin-capoff-h05-pi050-pstar-u025-n100000-30yr-nom","capoff-h05-pi050-pstar-u025-n100000-30yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-13624168.19,-1.14,1110641194.76,NA,0.5
"s8-lin-capoff-h05-pi050-pstar-u100-n100000-30yr-nom","capoff-h05-pi050-pstar-u100-n100000-30yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-54496672.78,-4.54,4442564779.03,NA,0.5
"s8-log-capoff-h05-pi050-pstar-u025-n100000-30yr-nom","capoff-h05-pi050-pstar-u025-n100000-30yr-nom","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-13609172.09,-1.13,1110424188.65,NA,0.5
"s8-log-capoff-h05-pi050-pstar-u100-n100000-30yr-nom","capoff-h05-pi050-pstar-u100-n100000-30yr-nom","logistic",5,1,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-54436688.36,-4.54,4441696754.59,NA,0.5
"s8-imm-capoff-h05-pi050-pstar-u025-n100000-30yr-nom","capoff-h05-pi050-pstar-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-12001067.15,-1,1085077329.01,NA,0.5
"s8-imm-capoff-h05-pi050-pstar-u100-n100000-30yr-nom","capoff-h05-pi050-pstar-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",82896.02,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-48004268.58,-4,4340309316.03,NA,0.5
"s8-lin-capoff-h05-pi050-analog-u025-n100000-30yr-nom","capoff-h05-pi050-analog-u025-n100000-30yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,5000,25000,-13624168.19,-1.14,9295740785.23,NA,2.413157
"s8-lin-capoff-h05-pi050-analog-u100-n100000-30yr-nom","capoff-h05-pi050-analog-u100-n100000-30yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,20000,1e+05,-54496672.78,-4.54,37182963140.93,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u025-n100000-30yr-nom","capoff-h05-pi050-analog-u025-n100000-30yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,3140.67544054163,25000,-13609172.09,-1.13,9295523779.12,NA,2.413157
"s8-log-capoff-h05-pi050-analog-u100-n100000-30yr-nom","capoff-h05-pi050-analog-u100-n100000-30yr-nom","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,12562.7017621665,1e+05,-54436688.36,-4.54,37182095116.49,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u025-n100000-30yr-nom","capoff-h05-pi050-analog-u025-n100000-30yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,0.25,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,25000,25000,-12001067.15,-1,9270176919.48,NA,2.413157
"s8-imm-capoff-h05-pi050-analog-u100-n100000-30yr-nom","capoff-h05-pi050-analog-u100-n100000-30yr-nom","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.5,0.05,1e+05,1,1e+05,"30yr",30,"extended_projection",FALSE,FALSE,FALSE,1e+05,1e+05,-48004268.58,-4,37080707677.92,NA,2.413157
"s8-lin-capoff-h05-pi075-pstar-u025-n100000-1yr-disc","capoff-h05-pi075-pstar-u025-n100000-1yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,600606736.6,50.05,600606736.6,0.116899,0.75
"s8-lin-capoff-h05-pi075-pstar-u100-n100000-1yr-disc","capoff-h05-pi075-pstar-u100-n100000-1yr-disc","linear_ramp",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,2402426946.42,200.2,2402426946.42,0.116899,0.75
"s8-log-capoff-h05-pi075-pstar-u025-n100000-1yr-disc","capoff-h05-pi075-pstar-u025-n100000-1yr-disc","logistic",5,1,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,377262165.42,31.44,377262165.42,0.116899,0.75
"s8-log-capoff-h05-pi075-pstar-u100-n100000-1yr-disc","capoff-h05-pi075-pstar-u100-n100000-1yr-disc","logistic",5,1,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,1509048661.66,125.75,1509048661.66,0.116899,0.75
"s8-imm-capoff-h05-pi075-pstar-u025-n100000-1yr-disc","capoff-h05-pi075-pstar-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,3003033683.02,250.25,3003033683.02,0.116899,0.75
"s8-imm-capoff-h05-pi075-pstar-u100-n100000-1yr-disc","capoff-h05-pi075-pstar-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,12012134732.08,1001.01,12012134732.08,0.116899,0.75
"s8-lin-capoff-h05-pi075-analog-u025-n100000-1yr-disc","capoff-h05-pi075-analog-u025-n100000-1yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,5000,5000,2023710663.78,168.64,2023710663.78,0.116899,2.413157
"s8-lin-capoff-h05-pi075-analog-u100-n100000-1yr-disc","capoff-h05-pi075-analog-u100-n100000-1yr-disc","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,20000,20000,8094842655.1,674.57,8094842655.1,0.116899,2.413157
"s8-log-capoff-h05-pi075-analog-u025-n100000-1yr-disc","capoff-h05-pi075-analog-u025-n100000-1yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,3140.67544054163,3140.67544054163,1271163676.1,105.93,1271163676.1,0.116899,2.413157
"s8-log-capoff-h05-pi075-analog-u100-n100000-1yr-disc","capoff-h05-pi075-analog-u100-n100000-1yr-disc","logistic",5,1,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,12562.7017621665,12562.7017621665,5084654704.39,423.72,5084654704.39,0.116899,2.413157
"s8-imm-capoff-h05-pi075-analog-u025-n100000-1yr-disc","capoff-h05-pi075-analog-u025-n100000-1yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,25000,25000,10118553318.88,843.21,10118553318.88,0.116899,2.413157
"s8-imm-capoff-h05-pi075-analog-u100-n100000-1yr-disc","capoff-h05-pi075-analog-u100-n100000-1yr-disc","immediate_full_uptake",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,TRUE,FALSE,1e+05,1e+05,40474213275.52,3372.85,40474213275.52,0.116899,2.413157
"s8-lin-capoff-h05-pi075-pstar-u025-n100000-1yr-nom","capoff-h05-pi075-pstar-u025-n100000-1yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,600278213.99,50.02,600278213.99,NA,0.75
"s8-lin-capoff-h05-pi075-pstar-u100-n100000-1yr-nom","capoff-h05-pi075-pstar-u100-n100000-1yr-nom","linear_ramp",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,2401112855.98,200.09,2401112855.98,NA,0.75
"s8-log-capoff-h05-pi075-pstar-u025-n100000-1yr-nom","capoff-h05-pi075-pstar-u025-n100000-1yr-nom","logistic",5,1,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,3140.67544054163,3140.67544054163,377055808.84,31.42,377055808.84,NA,0.75
"s8-log-capoff-h05-pi075-pstar-u100-n100000-1yr-nom","capoff-h05-pi075-pstar-u100-n100000-1yr-nom","logistic",5,1,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,12562.7017621665,12562.7017621665,1508223235.35,125.69,1508223235.35,NA,0.75
"s8-imm-capoff-h05-pi075-pstar-u025-n100000-1yr-nom","capoff-h05-pi075-pstar-u025-n100000-1yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,25000,25000,3001391069.97,250.12,3001391069.97,NA,0.75
"s8-imm-capoff-h05-pi075-pstar-u100-n100000-1yr-nom","capoff-h05-pi075-pstar-u100-n100000-1yr-nom","immediate_full_uptake",5,NA,"off",8,"frontier_P_star",125679.21,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,1e+05,1e+05,12005564279.88,1000.46,12005564279.88,NA,0.75
"s8-lin-capoff-h05-pi075-analog-u025-n100000-1yr-nom","capoff-h05-pi075-analog-u025-n100000-1yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,0.25,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,5000,5000,2023382141.17,168.62,2023382141.17,NA,2.413157
"s8-lin-capoff-h05-pi075-analog-u100-n100000-1yr-nom","capoff-h05-pi075-analog-u100-n100000-1yr-nom","linear_ramp",5,NA,"off",8,"observed_analog_list_price",410300,0.75,0.05,1e+05,1,1e+05,"1yr",1,"bia",FALSE,FALSE,TRUE,20000,20000,8093528564.66,674.46,8093528564.66,NA,2.413157
